LinkId,Geometry
123484,"LINESTRING(357767.47767 6688608.87187,357763.41304 6688605.15526,357739.76503 6688582.66861,357734.46243 6688581.42624,357730.38133 6688583.10671,357721.49695 6688593.30708,357718.46582 6688596.37372)"
12448,"LINESTRING(355952.22104 6687830.10989,355944.41637 6687831.26079,355938.71667 6687831.70065,355921.12631 6687833.04860)"
12630,"LINESTRING(356769.23673 6689075.47211,356780.65959 6689073.72465)"
12631,"LINESTRING(356780.65959 6689073.72465,356769.23673 6689075.47211)"
1271,"LINESTRING(356442.59653 6689039.45277,356554.72322 6689108.33270,356560.84233 6689111.90801)"
1272,"LINESTRING(356560.84233 6689111.90801,356554.72322 6689108.33270,356442.59653 6689039.45277)"
12822,"LINESTRING(356873.62475 6688536.17151,356912.09437 6688499.50201,356914.67359 6688497.28426,356917.58768 6688494.82474)"
12823,"LINESTRING(356917.58768 6688494.82474,356914.67359 6688497.28426,356912.09437 6688499.50201,356873.62475 6688536.17151)"
129983,"LINESTRING(356556.63383 6688466.73410,356530.16465 6688519.28203,356498.65403 6688585.52733,356489.07937 6688603.59106,356471.46819 6688639.04033,356464.39244 6688655.33583)"
132518,"LINESTRING(357633.53029 6688742.27985,357632.92592 6688742.58155,357631.09189 6688743.25421,357629.12861 6688743.65614,357627.43721 6688743.77544,357625.44338 6688743.64508)"
132526,"LINESTRING(356775.71448 6687916.48282,356780.26536 6687918.74670)"
132527,"LINESTRING(356780.26536 6687918.74670,356775.71448 6687916.48282)"
133214,"LINESTRING(356783.58722 6687932.99730,356857.81502 6687777.41425,356931.82020 6687628.04244,356937.88113 6687615.81142)"
135114,"LINESTRING(355386.30033 6688269.97148,355417.65148 6688272.29999)"
135161,"LINESTRING(355370.09669 6688273.12138,355365.22359 6688272.76862,355356.22823 6688271.54132,355349.80423 6688268.22956)"
135162,"LINESTRING(355349.80423 6688268.22956,355287.29207 6688262.40528,355277.81584 6688261.51741)"
135163,"LINESTRING(355277.81584 6688261.51741,355264.23859 6688260.25453,355176.15635 6688252.03671,355169.58564 6688251.43729)"
135164,"LINESTRING(355169.58564 6688251.43729,355116.59889 6688246.31050)"
135165,"LINESTRING(355116.59889 6688246.31050,355095.99497 6688244.56400,355072.90288 6688242.40508,355007.86614 6688236.34020,355001.29475 6688235.72988,354965.31929 6688232.38025)"
135166,"LINESTRING(354965.31929 6688232.38025,354962.80360 6688232.14742,354949.77158 6688230.87596)"
135167,"LINESTRING(354949.77158 6688230.87596,354924.15753 6688228.64091,354880.46270 6688224.36965)"
135215,"LINESTRING(356668.68320 6688157.09971,356673.02636 6688156.28240,356676.59587 6688155.98803,356681.10019 6688156.78586)"
135358,"LINESTRING(356601.52953 6688137.65451,356614.55578 6688145.16050,356622.41095 6688148.84741,356634.51600 6688152.46780,356648.70355 6688154.06584,356656.50172 6688158.21224)"
135359,"LINESTRING(356656.50172 6688158.21224,356648.70355 6688154.06584,356634.51600 6688152.46780,356622.41095 6688148.84741,356614.55578 6688145.16050,356601.52953 6688137.65451)"
135360,"LINESTRING(356464.39244 6688655.33583,356459.52645 6688665.10658)"
135536,"LINESTRING(356353.08412 6688848.70918,356358.51841 6688851.44478,356359.54151 6688851.96441,356364.51027 6688854.51542,356368.96892 6688857.81902,356372.08049 6688860.24334)"
136108,"LINESTRING(356364.19341 6688865.33717,356360.79244 6688860.12573,356358.99058 6688857.53697,356353.08412 6688848.70918)"
136109,"LINESTRING(356374.30606 6688971.55482,356373.35785 6688965.49004,356372.21115 6688958.47983,356371.56851 6688954.95647)"
136157,"LINESTRING(356230.70632 6688800.33914,356230.66677 6688798.20519,356231.02272 6688796.09296,356231.77991 6688794.10226,356232.89557 6688792.28005,356234.34329 6688790.69461,356236.05891 6688789.41639,356237.99208 6688788.49281)"
136158,"LINESTRING(356237.99208 6688788.49281,356239.96273 6688787.95648,356241.99980 6688787.78349,356244.02837 6688787.98928,356245.99361 6688788.54363,356247.82753 6688789.45046,356249.45957 6688790.66932,356250.85001 6688792.16914,356251.94213 6688793.88641,356252.71007 6688795.76699,356253.12104 6688797.76828,356253.16239 6688799.80199)"
136634,"LINESTRING(355620.40209 6688451.07651,355621.32221 6688435.35769,355621.53116 6688431.09541)"
136855,"LINESTRING(356641.27214 6688719.19932,356637.45920 6688720.26432,356634.83044 6688720.82726,356631.17260 6688721.29365,356627.51765 6688721.41497,356624.12134 6688721.28776,356620.34326 6688720.98225,356616.40418 6688720.11857,356612.06428 6688718.87743,356588.20513 6688711.50540,356570.68969 6688706.20497,356542.05364 6688696.19302,356533.19372 6688692.95350,356514.23723 6688685.93374,356491.10369 6688677.47447,356459.52645 6688665.10658)"
136856,"LINESTRING(356459.52645 6688665.10658,356491.10369 6688677.47447,356514.23723 6688685.93374,356533.19372 6688692.95350,356542.05364 6688696.19302,356570.68969 6688706.20497,356588.20513 6688711.50540,356612.06428 6688718.87743,356616.40418 6688720.11857,356620.34326 6688720.98225,356624.12134 6688721.28776,356627.51765 6688721.41497,356631.17260 6688721.29365,356634.83044 6688720.82726,356637.45920 6688720.26432,356641.27214 6688719.19932)"
136869,"LINESTRING(357029.77767 6688348.01997,357032.12255 6688346.47219,357034.83072 6688345.70461,357037.64086 6688345.78787,357040.29477 6688346.71457)"
136870,"LINESTRING(357040.29477 6688346.71457,357042.18313 6688348.04130,357043.67944 6688349.80223,357044.68598 6688351.88059,357045.12448 6688353.96934,357045.07240 6688356.09741)"
136871,"LINESTRING(357045.07240 6688356.09741,357044.28254 6688358.71293)"
136872,"LINESTRING(357044.28254 6688358.71293,357042.45920 6688361.28771)"
136873,"LINESTRING(357042.45920 6688361.28771,357040.08609 6688363.00400)"
136874,"LINESTRING(357040.08609 6688363.00400,357037.30810 6688363.87573,357034.39471 6688363.84291,357031.64129 6688362.89968,357029.31872 6688361.14174,357027.66517 6688358.75566,357026.84518 6688355.96564)"
136875,"LINESTRING(357026.84518 6688355.96564,357027.66517 6688358.75566,357029.31872 6688361.14174,357031.64129 6688362.89968,357034.39471 6688363.84291,357037.30810 6688363.87573,357040.08609 6688363.00400,357042.45920 6688361.28771,357044.28254 6688358.71293,357045.07240 6688356.09741,357045.12448 6688353.96934,357044.68598 6688351.88059,357043.67944 6688349.80223,357042.18313 6688348.04130,357040.29477 6688346.71457,357037.64086 6688345.78787,357034.83072 6688345.70461,357032.12255 6688346.47219,357029.77767 6688348.01997)"
136947,"LINESTRING(355534.90062 6688360.74886,355542.83847 6688365.46433,355618.17229 6688371.97538)"
136948,"LINESTRING(355618.17229 6688371.97538,355542.83847 6688365.46433,355534.90062 6688360.74886)"
136949,"LINESTRING(355621.53116 6688431.09541,355668.54984 6688430.86320)"
136950,"LINESTRING(355668.54984 6688430.86320,355621.53116 6688431.09541)"
136951,"LINESTRING(355523.93621 6688361.00350,355523.29932 6688368.22781,355519.13404 6688415.46546,355518.85423 6688418.63034,355518.62555 6688421.23595)"
136952,"LINESTRING(355518.62555 6688421.23595,355518.85423 6688418.63034,355519.13404 6688415.46546,355523.29932 6688368.22781,355523.93621 6688361.00350)"
136953,"LINESTRING(355545.96668 6688286.33208,355545.06382 6688294.07241,355540.07092 6688351.67180)"
136954,"LINESTRING(355523.93621 6688361.00350,355514.26654 6688359.12508,355511.17477 6688354.95321,355510.72789 6688348.52579)"
136959,"LINESTRING(354804.98499 6688217.00821,354814.73784 6688216.64432,354818.07374 6688215.85054,354821.30007 6688214.47340,354823.86080 6688212.60070,354826.35190 6688209.78630)"
136960,"LINESTRING(354826.35190 6688209.78630,354823.86080 6688212.60070,354821.30007 6688214.47340,354818.07374 6688215.85054,354814.73784 6688216.64432,354804.98499 6688217.00821)"
136961,"LINESTRING(354823.58905 6688207.50945,354826.35190 6688209.78630)"
136962,"LINESTRING(354826.35190 6688209.78630,354828.33576 6688212.75353)"
136963,"LINESTRING(354828.33576 6688212.75353,354829.37474 6688216.16483,354829.38415 6688219.73583)"
136964,"LINESTRING(354829.38415 6688219.73583,354828.36179 6688223.16623,354826.38794 6688226.13987,354823.84389 6688228.30088,354820.80086 6688229.70080,354817.50248 6688230.22538,354814.18237 6688229.84999)"
136965,"LINESTRING(354814.18237 6688229.84999,354811.08428 6688228.59391,354808.44135 6688226.55491,354806.45085 6688223.86623,354805.21230 6688220.54435,354804.98499 6688217.00821)"
136966,"LINESTRING(354804.98499 6688217.00821,354805.77806 6688213.54656,354807.53325 6688210.46319,354810.10597 6688208.01122,354813.27284 6688206.39274,354816.77643 6688205.74502,354820.30944 6688206.13035)"
136967,"LINESTRING(354820.30944 6688206.13035,354816.77643 6688205.74502,354813.27284 6688206.39274,354810.10597 6688208.01122,354807.53325 6688210.46319,354805.77806 6688213.54656,354804.98499 6688217.00821,354805.21230 6688220.54435,354806.45085 6688223.86623,354808.44135 6688226.55491,354811.08428 6688228.59391,354814.18237 6688229.84999,354817.50248 6688230.22538,354820.80086 6688229.70080,354823.84389 6688228.30088,354826.38794 6688226.13987,354828.36179 6688223.16623,354829.38415 6688219.73583,354829.37474 6688216.16483,354828.33576 6688212.75353,354826.35190 6688209.78630,354823.58905 6688207.50945)"
136968,"LINESTRING(354829.38415 6688219.73583,354804.98499 6688217.00821)"
136969,"LINESTRING(354804.98499 6688217.00821,354829.38415 6688219.73583)"
139098,"LINESTRING(357697.09457 6689182.48359,357695.67841 6689182.50921,357694.27474 6689182.35609,357692.89931 6689182.03447,357691.58170 6689181.53151,357690.33074 6689180.86896,357689.18422 6689180.04465,357688.14403 6689179.09186,357687.24042 6689178.00885,357686.47464 6689176.81780,357685.87883 6689175.55023)"
139100,"LINESTRING(357548.80578 6689108.01490,357557.55026 6689110.85083,357596.72247 6689125.26951,357630.27235 6689138.28653,357658.84875 6689149.18587,357692.07662 6689161.22035)"
139101,"LINESTRING(357546.01021 6689114.65072,357544.76067 6689115.33437,357543.80813 6689115.64494,357542.73397 6689115.81785,357541.82533 6689115.83663,357541.12380 6689115.76563,357540.11676 6689115.52303)"
139102,"LINESTRING(357540.11676 6689115.52303,357539.12285 6689115.11278,357537.94169 6689114.34613,357537.08354 6689113.52755,357536.39090 6689112.55483,357536.01579 6689111.83092,357535.80134 6689111.26467,357535.61139 6689110.59689,357535.47926 6689109.74777)"
139985,"LINESTRING(358023.43336 6689293.39908,358023.81300 6689294.46767,358024.05854 6689295.57733,358024.16871 6689296.70586,358024.13468 6689297.83154,358023.96401 6689298.95392,358023.65543 6689300.05083,358023.21522 6689301.09966,358022.65722 6689302.07735,358021.97388 6689302.98435,358021.18723 6689303.80826)"
139988,"LINESTRING(358005.82101 6689295.20969,357995.53561 6689290.08049,357986.83425 6689285.73947,357971.35745 6689278.91635,357958.44168 6689273.52635,357954.70118 6689272.01625,357932.68696 6689262.89778,357921.33908 6689257.61823,357856.65367 6689231.73207,357818.67710 6689216.85377,357781.67453 6689204.28968,357727.99232 6689185.88463,357705.15132 6689177.96036)"
140437,"LINESTRING(357531.08683 6688643.29587,357531.82568 6688647.71500,357530.65882 6688653.01121,357529.18682 6688656.68940,357527.48252 6688658.43387,357524.09533 6688661.89933)"
140438,"LINESTRING(357250.74822 6688467.07840,357212.71625 6688448.44620,357152.17582 6688418.24571,357131.97475 6688408.16908,357109.57534 6688397.57353,357094.04453 6688390.26608)"
140439,"LINESTRING(357255.34827 6688456.74510,357262.30457 6688459.44971,357269.94203 6688460.81346)"
140564,"LINESTRING(357291.09861 6688479.61410,357306.85295 6688485.67421)"
140565,"LINESTRING(357306.85295 6688485.67421,357291.09861 6688479.61410)"
140569,"LINESTRING(357291.09861 6688479.61410,357280.92971 6688475.62533)"
140570,"LINESTRING(357280.92971 6688475.62533,357262.37082 6688468.39125)"
140571,"LINESTRING(357262.37082 6688468.39125,357250.74822 6688467.07840)"
140855,"LINESTRING(357251.76390 6688297.71499,357270.59536 6688314.70208,357326.80900 6688343.09394,357333.49311 6688346.47070,357337.44436 6688348.46901)"
141274,"LINESTRING(356949.65066 6687580.73314,356951.86034 6687575.37689,356957.32484 6687563.05779,356964.34268 6687549.92622,356966.05956 6687546.94589)"
141279,"LINESTRING(356599.14245 6688353.89430,356596.01470 6688361.07263)"
141286,"LINESTRING(356967.65448 6687589.73398,356965.17052 6687593.74862,356953.94947 6687608.42354,356950.28156 6687614.53118,356947.23113 6687620.95936)"
141287,"LINESTRING(356628.28118 6688239.53229,356633.53843 6688229.03826)"
141288,"LINESTRING(356633.53843 6688229.03826,356636.99617 6688221.66297,356641.13681 6688212.84649,356654.06780 6688186.54581)"
141918,"LINESTRING(354812.91950 6688645.27916,354812.31145 6688616.41929,354809.66775 6688568.88485)"
141919,"LINESTRING(354809.66775 6688568.88485,354812.31145 6688616.41929,354812.91950 6688645.27916)"
141922,"LINESTRING(354753.01280 6688574.23208,354734.22369 6688626.11088)"
141923,"LINESTRING(354734.22369 6688626.11088,354753.01280 6688574.23208)"
141924,"LINESTRING(354776.50166 6688638.96341,354785.28513 6688611.24027,354792.02690 6688588.19706,354798.19918 6688566.71111)"
141925,"LINESTRING(354798.19918 6688566.71111,354792.02690 6688588.19706,354785.28513 6688611.24027,354776.50166 6688638.96341)"
142454,"LINESTRING(356435.36375 6689034.84022,356421.13910 6689028.48293,356411.61100 6689023.11249,356406.05822 6689018.44773,356400.08067 6689011.80472,356394.48027 6689004.33892,356388.46002 6688997.87641,356381.43116 6688992.46221)"
143045,"LINESTRING(357040.29477 6688346.71457,357044.26698 6688338.65352,357065.32125 6688295.88766,357075.32869 6688275.55267,357082.90311 6688260.50888,357089.26139 6688247.25952,357090.91108 6688243.90479,357092.47965 6688240.72161,357093.42368 6688238.80931,357105.72006 6688213.83680,357109.48869 6688206.18805,357113.95607 6688197.10839)"
143046,"LINESTRING(357113.95607 6688197.10839,357109.48869 6688206.18805,357105.72006 6688213.83680,357093.42368 6688238.80931,357092.47965 6688240.72161,357090.91108 6688243.90479,357089.26139 6688247.25952,357082.90311 6688260.50888,357075.32869 6688275.55267,357065.32125 6688295.88766,357044.26698 6688338.65352,357040.29477 6688346.71457)"
143215,"LINESTRING(356544.84538 6688462.14995,356548.67681 6688463.64284,356556.63383 6688466.73410)"
143216,"LINESTRING(356556.63383 6688466.73410,356548.67681 6688463.64284,356544.84538 6688462.14995)"
143217,"LINESTRING(356556.63383 6688466.73410,356558.75378 6688467.73582,356566.25067 6688471.13173,356622.89228 6688499.40345,356634.35154 6688505.25282,356643.69013 6688509.95586,356658.15608 6688516.93402,356664.38054 6688520.09172,356667.42060 6688522.85410,356668.83190 6688525.37640,356669.43545 6688528.22334,356668.24124 6688533.03178,356666.33678 6688538.01460,356660.15363 6688550.46445,356659.12988 6688554.15047,356659.69996 6688556.02024,356660.79818 6688557.58146,356662.23625 6688558.85610,356665.46736 6688561.11793)"
143218,"LINESTRING(356665.46736 6688561.11793,356662.23625 6688558.85610,356660.79818 6688557.58146,356659.69996 6688556.02024,356659.12988 6688554.15047,356660.15363 6688550.46445,356666.33678 6688538.01460,356668.24124 6688533.03178,356669.43545 6688528.22334,356668.83190 6688525.37640,356667.42060 6688522.85410,356664.38054 6688520.09172,356658.15608 6688516.93402,356643.69013 6688509.95586,356634.35154 6688505.25282,356622.89228 6688499.40345,356566.25067 6688471.13173,356558.75378 6688467.73582,356556.63383 6688466.73410)"
144750,"LINESTRING(356682.01752 6688183.66937,356679.84673 6688188.11118)"
144751,"LINESTRING(356679.84673 6688188.11118,356676.03220 6688196.00765)"
144755,"LINESTRING(356662.18373 6688169.99051,356668.68320 6688157.09971)"
144770,"LINESTRING(356682.01752 6688183.66937,356692.69275 6688188.92979,356695.43713 6688190.24055,356704.46480 6688194.67231,356708.37796 6688196.66129)"
144771,"LINESTRING(356708.37796 6688196.66129,356704.46480 6688194.67231,356695.43713 6688190.24055,356692.69275 6688188.92979,356682.01752 6688183.66937)"
144772,"LINESTRING(356681.10019 6688156.78586,356683.93802 6688158.40277,356686.21146 6688160.75310,356688.06920 6688163.91729,356689.43046 6688167.67748)"
144789,"LINESTRING(355279.43448 6688399.13352,355296.01809 6688401.12398,355351.20221 6688405.99186,355366.86381 6688407.37932,355383.06580 6688408.80236,355387.41799 6688409.19634,355389.48323 6688409.37748,355403.38377 6688410.59971)"
144790,"LINESTRING(355403.38377 6688410.59971,355389.48323 6688409.37748,355387.41799 6688409.19634,355383.06580 6688408.80236,355366.86381 6688407.37932,355351.20221 6688405.99186,355296.01809 6688401.12398,355279.43448 6688399.13352)"
144813,"LINESTRING(355072.46978 6688380.51828,355077.87245 6688313.42610)"
144814,"LINESTRING(355077.87245 6688313.42610,355072.46978 6688380.51828)"
144845,"LINESTRING(354305.11474 6687701.05497,354305.12419 6687705.53833,354313.30350 6687854.85831)"
144846,"LINESTRING(354313.30350 6687854.85831,354305.12419 6687705.53833,354305.11474 6687701.05497)"
144847,"LINESTRING(354313.30350 6687854.85831,354316.67532 6687921.57677,354316.75427 6687927.91420,354316.35826 6687933.64495,354315.84732 6687934.64254,354314.50621 6687937.27928,354311.25768 6687940.23792)"
144848,"LINESTRING(354311.25768 6687940.23792,354314.50621 6687937.27928,354315.84732 6687934.64254,354316.35826 6687933.64495,354316.75427 6687927.91420,354316.67532 6687921.57677,354313.30350 6687854.85831)"
